,Unnamed: 0,3P_x,3PA_x,AST_x,BLK_x,FG_x,FGA_x,FT_x,FTA_x,ORB_x,DRB_x,PF_x,PTS_x,STL_x,TOV_x,TRB_x,Team_Win_x,opp_TRB_x,opp_3P_x,opp_3PA_x,opp_AST_x,opp_BLK_x,opp_FG_x,opp_FGA_x,opp_FT_x,opp_FTA_x,opp_PTS_x,opp_ORB_x,opp_DRB_x,opp_STL_x,opp_PF_x,opp_TOV_x,Team_x,Game_Id,Date_x,Days_Since_x,team_location_x,distance_From_Home_x,team_time_zone_x,time_zone_diff_x,last_loc_x,distance_From_Last_Game_x,last_time_zone_x,time_zone_change_x,game_number_x,played_yesterday_x,played_diff_loc_yesterday_x,back_to_back_road_games_x,first_x,eFG%_x,TOV%_x,opp_eFG%_x,opp_TOV%_x,ORB%_x,opp_ORB%_x,FT_factor_x,opp_FT_factor_x,DRB%_x,opp_DRB%_x,3P_y,3PA_y,AST_y,BLK_y,FG_y,FGA_y,FT_y,FTA_y,ORB_y,DRB_y,PF_y,PTS_y,STL_y,TOV_y,TRB_y,Team_Win_y,opp_TRB_y,opp_3P_y,opp_3PA_y,opp_AST_y,opp_BLK_y,opp_FG_y,opp_FGA_y,opp_FT_y,opp_FTA_y,opp_PTS_y,opp_ORB_y,opp_DRB_y,opp_STL_y,opp_PF_y,opp_TOV_y,total_PTS,is_Home_y,Team_y,Date_y,Days_Since_y,game_Location,team_location_y,distance_From_Home_y,game_time_zone,team_time_zone_y,game_hour (et),time_zone_diff_y,last_loc_y,distance_From_Last_Game_y,last_time_zone_y,time_zone_change_y,game_number_y,result,played_yesterday_y,played_diff_loc_yesterday_y,back_to_back_road_games_y,first_y,eFG%_y,TOV%_y,opp_eFG%_y,opp_TOV%_y,ORB%_y,opp_ORB%_y,FT_factor_y,opp_FT_factor_y,DRB%_y,opp_DRB%_y,Home Opener,Home Closing Line,Visitor Juice,Home Juice,Opening Total,Closing Total,Over Juice,Under Juice,Visitor ML Open,Visitor ML,Home ML Open,Home ML
217,217,5.77586206897,15.8448275862,18.275862069,5.55172413793,35.3275862069,80.275862069,20.3793103448,26.1724137931,12.0689655172,31.1724137931,21.8965517241,96.8103448276,7.8275862069,13.5689655172,43.2413793103,1,41.9137931034,6.68965517241,19.0517241379,19.6206896552,5.93103448276,34.8448275862,79.9482758621,17.7068965517,24.3793103448,94.0862068966,11.8620689655,30.0517241379,6.72413793103,21.4655172414,14.4655172414,Indiana,4/11/2012_Cleveland_Indiana,2012-04-11,1.0,Indianapolis,,3,0,Indianapolis,,3.0,0.0,58,False,False,False,0,0.476052405498,0.128785845666,0.477679534182,0.137582483897,0.286532951289,0.275641025641,0.253865979381,0.221479404788,0.724358974359,0.713467048711,6.85714285714,19.5535714286,20.5,4.07142857143,34.5714285714,81.6428571429,17.8214285714,25.0535714286,12.9821428571,29.6785714286,20.4464285714,93.8214285714,7.26785714286,14.5178571429,42.6607142857,0,42.6428571429,6.71428571429,18.6071428571,22.8928571429,6.14285714286,38.1607142857,82.1607142857,16.7678571429,22.5357142857,99.8035714286,11.3571428571,31.2857142857,7.71428571429,21.1785714286,13.5892857143,193.625,1,Cleveland,2012-04-11,2.0,Cleveland,Cleveland,0.0,3,3,15,0,Cleveland,0.0,3.0,0.0,56,-6,True,False,False,1,0.465441819773,0.135447626918,0.505324929363,0.128606386718,0.293263412666,0.276762402089,0.218285214348,0.204086068246,0.723237597911,0.706736587334,7.5,9.0,-107.0,-103.0,194.0,192.5,-106.0,-104.0,-360.0,-460.0,314.0,393.0
218,218,5.77966101695,15.9152542373,18.3559322034,5.5593220339,35.3559322034,80.4406779661,20.406779661,26.1694915254,12.1355932203,31.186440678,21.8983050847,96.8983050847,7.84745762712,13.5762711864,43.3220338983,1,41.9322033898,6.69491525424,19.0847457627,19.5593220339,5.89830508475,34.7288135593,79.9322033898,17.7457627119,24.3389830508,93.8983050847,11.8644067797,30.0677966102,6.72881355932,21.593220339,14.5254237288,Indiana,4/13/2012_Indiana_Cleveland,2012-04-13,2.0,Indianapolis,0.0,3,0,Cleveland,,3.0,0.0,59,False,False,False,0,0.475453013064,0.128646592873,0.476357082273,0.138117985315,0.287550200803,0.275590551181,0.253687315634,0.222010178117,0.724409448819,0.712449799197,6.85964912281,19.5789473684,20.4210526316,4.0701754386,34.4561403509,81.5964912281,17.8596491228,25.0,12.9649122807,29.701754386,20.5964912281,93.6315789474,7.26315789474,14.5789473684,42.6666666667,0,42.7368421053,6.70175438596,18.6315789474,22.8947368421,6.14035087719,38.1403508772,82.298245614,16.8596491228,22.5964912281,99.8421052632,11.4385964912,31.298245614,7.73684210526,21.1929824561,13.5964912281,193.473684211,0,Cleveland,2012-04-13,2.0,Indianapolis,Indianapolis,0.0,3,3,20,0,Cleveland,,3.0,0.0,57,-19,False,False,False,1,0.464308750806,0.136028809953,0.504156896184,0.128466098211,0.292905271502,0.278038379531,0.218877660718,0.204860370923,0.721961620469,0.707094728498,-12.0,-12.0,-105.0,-105.0,193.5,193.5,-101.0,-109.0,704.0,865.0,-900.0,-1200.0
219,219,5.8,15.9666666667,18.3333333333,5.48333333333,35.3833333333,80.6333333333,20.4666666667,26.1666666667,12.25,31.25,21.85,97.0333333333,7.78333333333,13.5,43.5,1,41.95,6.73333333333,19.15,19.5833333333,5.93333333333,34.7666666667,80.0,17.7166666667,24.3666666667,93.9833333333,11.85,30.1,6.7,21.5833333333,14.45,Indiana,4/14/2012_Milwaukee_Indiana,2012-04-14,1.0,Indianapolis,,3,-1,Indianapolis,,3.0,-1.0,60,True,True,False,0,0.474782968169,0.127784438695,0.476666666667,0.137394854111,0.289256198347,0.27494199536,0.253823894171,0.221458333333,0.72505800464,0.710743801653,6.78333333333,19.5166666667,23.8666666667,4.95,38.1833333333,85.8333333333,16.1333333333,20.8333333333,12.4333333333,29.45,19.4166666667,99.2833333333,8.3,13.55,41.8833333333,0,44.6833333333,6.71666666667,19.1833333333,21.5333333333,4.55,36.8666666667,82.0666666667,18.2166666667,23.6,98.6666666667,12.5166666667,32.1666666667,7.45,19.3666666667,15.6333333333,197.95,1,Milwaukee,2012-04-14,1.0,Milwaukee,Milwaukee,0.0,2,2,21,0,Detroit,,3.0,-1.0,60,-6,True,True,False,1,0.484368932039,0.12482726854,0.490150284322,0.144640588184,0.278774289985,0.298252581414,0.187961165049,0.221974004874,0.701747418586,0.721225710015,-3.5,-3.5,-103.0,-107.0,206.5,205.5,-113.0,102.0,129.0,145.0,-143.0,-161.0
220,220,6.0,16.2258064516,18.4677419355,5.51612903226,35.4677419355,80.8870967742,20.4032258065,26.0161290323,12.3387096774,31.4032258065,21.8225806452,97.3387096774,7.79032258065,13.4032258065,43.7419354839,1,42.0967741935,6.70967741935,19.1612903226,19.5161290323,5.90322580645,34.7096774194,80.0483870968,17.8064516129,24.5,93.935483871,11.8709677419,30.2258064516,6.59677419355,21.5161290323,14.3548387097,Indiana,4/17/2012_Philadelphia_Indiana,2012-04-17,1.0,Indianapolis,,3,0,Indianapolis,,3.0,0.0,62,True,True,False,0,0.47557328016,0.126759532134,0.475518839412,0.13647460039,0.289882531262,0.274319791278,0.252243270189,0.222446101148,0.725680208722,0.710117468738,5.22950819672,14.5081967213,21.7540983607,5.09836065574,37.2950819672,83.2295081967,13.4098360656,18.0983606557,10.4098360656,32.606557377,17.6229508197,93.2295081967,7.98360655738,10.6393442623,43.0163934426,0,43.8360655738,5.32786885246,16.0983606557,19.3278688525,4.77049180328,34.0491803279,80.1967213115,15.5409836066,20.7049180328,88.9672131148,10.7704918033,33.0655737705,5.91803278689,16.262295082,13.1639344262,182.196721311,1,Philadelphia,2012-04-17,1.0,Philadelphia,Philadelphia,0.0,3,3,19,0,Orlando,,3.0,0.0,61,-5,True,True,False,1,0.479515461887,0.104479245818,0.457788225675,0.128465200809,0.239441930618,0.248299319728,0.161118770928,0.19378577269,0.751700680272,0.760558069382,0.0,-3.5,-288.0,267.0,184.5,184.5,-103.0,-107.0,142.0,136.0,-157.0,-150.0
221,221,6.01587301587,16.2380952381,18.5555555556,5.47619047619,35.5873015873,81.0476190476,20.4761904762,26.1111111111,12.3650793651,31.380952381,21.8253968254,97.6666666667,7.77777777778,13.3333333333,43.746031746,1,42.1904761905,6.69841269841,19.1746031746,19.4444444444,5.92063492063,34.746031746,80.1746031746,17.9841269841,24.6349206349,94.1746031746,11.9206349206,30.2698412698,6.57142857143,21.5873015873,14.3333333333,Indiana,4/19/2012_Indiana_Milwaukee,2012-04-19,1.0,Indianapolis,0.0,3,0,Philadelphia,,3.0,0.0,63,False,False,False,0,0.476204465335,0.12594080782,0.475153434963,0.136057906727,0.290022338049,0.275293255132,0.252643948296,0.224312017422,0.724706744868,0.709977661951,6.74193548387,19.5161290323,23.6935483871,4.98387096774,38.2258064516,85.9838709677,16.4516129032,21.1290322581,12.5161290323,29.564516129,19.5483870968,99.6451612903,8.24193548387,13.4838709677,42.0806451613,0,44.6129032258,6.72580645161,19.0483870968,21.5967741935,4.51612903226,37.1612903226,82.3064516129,18.2903225806,23.7580645161,99.3387096774,12.4838709677,32.1290322581,7.41935483871,19.3870967742,15.435483871,198.983870968,0,Milwaukee,2012-04-19,2.0,Indianapolis,Indianapolis,0.0,3,2,22,1,Washington DC,,3.0,0.0,62,-9,True,True,False,1,0.483774151191,0.123973069965,0.492357436802,0.142662921951,0.280346820809,0.296892980437,0.191333708497,0.222222222222,0.703107019563,0.719653179191,-5.0,-6.0,-110.0,100.0,205.0,206.5,-117.0,106.0,193.0,205.0,-215.0,-230.0
222,222,5.96875,16.171875,18.609375,5.453125,35.6875,81.296875,20.453125,26.09375,12.453125,31.390625,21.875,97.796875,7.828125,13.28125,43.84375,0,42.28125,6.6875,19.15625,19.515625,6.0,34.828125,80.3125,18.0625,24.765625,94.40625,12.03125,30.25,6.5625,21.640625,14.328125,Indiana,4/21/2012_Indiana_Philadelphia,2012-04-21,3.0,Indianapolis,0.0,3,0,Indianapolis,0.0,3.0,0.0,64,False,False,False,0,0.475687103594,0.125224667786,0.475291828794,0.135763354258,0.291620929382,0.277078085642,0.251585623679,0.224902723735,0.722921914358,0.708379070618,5.30158730159,14.5714285714,21.9523809524,5.15873015873,37.4285714286,83.3015873016,13.4761904762,18.2063492063,10.5238095238,32.619047619,17.7777777778,93.6349206349,7.96825396825,10.7777777778,43.1428571429,1,43.7619047619,5.28571428571,16.0,19.4126984127,4.73015873016,34.2063492063,80.4444444444,15.5079365079,20.6984126984,89.2063492063,10.7936507937,32.9682539683,5.93650793651,16.2857142857,13.1111111111,182.841269841,0,Philadelphia,2012-04-21,2.0,Indianapolis,Indianapolis,0.0,3,3,19,0,Cleveland,,3.0,0.0,63,3,False,False,False,1,0.481135670732,0.105571172695,0.458070244672,0.127710366495,0.24197080292,0.248628884826,0.161775914634,0.192778216259,0.751371115174,0.75802919708,-5.0,-4.5,-111.0,101.0,188.0,190.0,-105.0,-105.0,171.0,155.0,-190.0,-172.0
223,223,5.93846153846,16.1538461538,18.6461538462,5.43076923077,35.6769230769,81.4615384615,20.5846153846,26.2769230769,12.6,31.4307692308,21.8461538462,97.8769230769,7.90769230769,13.2923076923,44.0307692308,1,42.2769230769,6.70769230769,19.1076923077,19.4615384615,6.04615384615,34.8769230769,80.3538461538,17.9846153846,24.7230769231,94.4461538462,12.0769230769,30.2,6.58461538462,21.7076923077,14.3846153846,Indiana,4/23/2012_Indiana_Detroit,2012-04-23,1.0,Indianapolis,0.0,3,0,Indianapolis,0.0,3.0,0.0,65,False,False,False,0,0.474409820585,0.125026770778,0.475780202948,0.136196519196,0.294392523364,0.277581329562,0.25269121813,0.223817729274,0.722418670438,0.705607476636,4.66153846154,13.6,18.5076923077,4.2,34.6153846154,79.2461538462,16.7076923077,22.2307692308,11.7692307692,28.4461538462,19.6769230769,90.6,6.98461538462,14.6461538462,40.2153846154,0,40.6461538462,6.0,16.9076923077,22.5230769231,5.33846153846,36.0615384615,77.8461538462,17.6769230769,23.1076923077,95.8,10.5384615385,30.1076923077,8.56923076923,19.5538461538,13.8153846154,186.4,0,Detroit,2012-04-23,2.0,Indianapolis,Indianapolis,0.0,3,3,19,0,Detroit,,3.0,0.0,65,-6,True,True,False,1,0.466220151427,0.141271442987,0.501778656126,0.135672500483,0.281043350478,0.270323599053,0.210832847991,0.227075098814,0.729676400947,0.718956649522,-7.0,-7.0,-109.0,-101.0,190.0,190.5,-117.0,106.0,314.0,252.0,-360.0,-285.0
224,224,5.91044776119,16.0746268657,18.5820895522,5.49253731343,35.5820895522,81.5223880597,20.328358209,26.0597014925,12.552238806,31.4179104478,21.5970149254,97.4029850746,7.91044776119,13.1791044776,43.9701492537,0,42.3432835821,6.73134328358,19.1492537313,19.552238806,6.05970149254,34.8805970149,80.3731343284,17.7164179104,24.2985074627,94.2089552239,12.0149253731,30.328358209,6.50746268657,21.5671641791,14.328358209,Indiana,4/28/2012_Indiana_Orlando,2012-04-28,2.0,Indianapolis,0.0,3,0,Indianapolis,0.0,3.0,0.0,67,False,False,False,0,0.472720615159,0.124134712171,0.475858867224,0.135951918338,0.292725374173,0.276632302405,0.249359209081,0.220427112349,0.723367697595,0.707274625827,10.1343283582,27.0,19.9850746269,4.22388059701,34.4328358209,78.2537313433,14.9701492537,22.671641791,11.2388059701,31.2537313433,17.6865671642,93.9701492537,6.77611940299,14.0447761194,42.4925373134,1,41.4626865672,6.23880597015,17.9850746269,20.4029850746,4.23880597015,35.8507462687,80.2089552239,15.1940298507,19.7611940299,93.1343283582,10.1791044776,31.2835820896,7.49253731343,19.776119403,12.671641791,187.104477612,0,Orlando,2012-04-28,3.0,Indianapolis,Indianapolis,0.0,3,3,22,0,Memphis,,2.0,1.0,67,4,False,False,False,1,0.504768262445,0.13732495082,0.485857834016,0.124750938938,0.264303264303,0.245677233429,0.1913026893,0.189430591738,0.754322766571,0.735696735697,-8.5,-9.5,-103.0,-107.0,191.0,192.0,-117.0,106.0,450.0,497.0,-535.0,-599.0
225,225,5.85294117647,16.1323529412,18.4411764706,5.5,35.5441176471,81.4558823529,20.3970588235,26.0882352941,12.5882352941,31.4117647059,21.5294117647,97.3382352941,7.92647058824,13.1470588235,44.0,1,42.2794117647,6.75,19.2352941176,19.5,6.02941176471,34.7647058824,80.3088235294,17.6911764706,24.2205882353,93.9705882353,12.0294117647,30.25,6.5,21.5441176471,14.3529411765,Indiana,4/30/2012_Indiana_Orlando,2012-04-30,2.0,Indianapolis,0.0,3,0,Indianapolis,0.0,3.0,0.0,68,False,False,False,0,0.472287416501,0.123933259029,0.474913019593,0.136280872644,0.293855132166,0.276912660799,0.250406210507,0.2202893243,0.723087339201,0.706144867834,10.1029411765,26.9705882353,19.9264705882,4.22058823529,34.3235294118,78.2205882353,14.9852941176,22.6176470588,11.2647058824,31.1617647059,17.7205882353,93.7352941176,6.76470588235,14.0735294118,42.4264705882,0,41.5294117647,6.17647058824,18.0147058824,20.2352941176,4.26470588235,35.8088235294,80.1617647059,15.3382352941,19.8823529412,93.1323529412,10.25,31.2794117647,7.51470588235,19.7352941176,12.6470588235,186.867647059,0,Orlando,2012-04-30,2.0,Indianapolis,Indianapolis,0.0,3,3,20,0,Indianapolis,0.0,3.0,0.0,68,-15,False,False,False,1,0.503384094755,0.137643972431,0.485232067511,0.124531558614,0.264777048047,0.247514204545,0.191577364166,0.191341038342,0.752485795455,0.735222951953,-9.0,-9.5,-102.0,-108.0,187.5,187.0,-102.0,-108.0,498.0,480.0,-600.0,-575.0
241,241,7.80952380952,20.5714285714,22.9047619048,5.38095238095,37.4761904762,82.0476190476,14.9523809524,20.3333333333,10.4285714286,29.5714285714,23.7142857143,97.7142857143,9.0,14.5714285714,40.0,0,44.9047619048,6.66666666667,18.1904761905,22.0952380952,4.2380952381,36.1428571429,80.619047619,21.0476190476,28.8095238095,100.0,12.9047619048,32.0,7.47619047619,17.4761904762,15.2857142857,Golden State,2/4/2012_Sacramento_Golden State,2012-02-04,2.0,Oakland,,0,0,Oakland,,0.0,0.0,21,False,False,False,0,0.504352872896,0.138031828516,0.489663319551,0.140777124814,0.245791245791,0.303811659193,0.182240278584,0.261075014767,0.696188340807,0.754208754209,5.86956521739,20.0,16.1739130435,4.08695652174,33.7391304348,83.4782608696,18.4347826087,25.0,14.1304347826,29.5217391304,18.9565217391,91.7826086957,8.17391304348,15.0434782609,43.652173913,1,45.8695652174,6.0,18.6086956522,23.3043478261,5.86956521739,39.9130434783,84.9130434783,15.7826086957,21.3043478261,101.608695652,13.0869565217,32.7826086957,8.78260869565,21.3043478261,14.4782608696,193.391304348,1,Sacramento,2012-02-04,2.0,Sacramento,Sacramento,0.0,0,0,22,0,Sacramento,0.0,0.0,0.0,23,8,False,False,False,1,0.439322916667,0.137356093688,0.505376344086,0.133114806524,0.301204819277,0.307142857143,0.220833333333,0.185867895545,0.692857142857,0.698795180723,-1.5,-1.5,100.0,-110.0,199.0,199.5,100.0,-110.0,111.0,109.0,-123.0,-120.0
242,242,7.86363636364,20.5909090909,23.1363636364,5.31818181818,37.7727272727,81.9545454545,15.1363636364,20.4545454545,10.2727272727,29.5454545455,23.6363636364,98.5454545455,9.0,14.5909090909,39.8181818182,0,44.3636363636,6.86363636364,18.5454545455,22.1818181818,4.18181818182,36.5,80.7727272727,21.0,28.4545454545,100.863636364,12.6818181818,31.6818181818,7.54545454545,17.8181818182,15.2727272727,Golden State,2/7/2012_Golden State_Oklahoma City,2012-02-07,1.0,Oakland,0.0,0,0,Sacramento,,0.0,0.0,22,False,False,False,0,0.508874098724,0.138242894057,0.494372537985,0.140677597093,0.244853737811,0.300322927879,0.1846921797,0.259988745076,0.699677072121,0.755146262189,6.64,18.84,18.32,7.4,36.48,77.36,21.56,27.08,10.16,33.04,20.92,101.16,7.6,16.36,43.2,1,41.16,5.92,18.52,19.96,4.96,35.96,84.24,18.6,23.64,96.44,12.36,28.8,8.16,20.64,13.6,197.6,0,Oklahoma City,2012-02-07,3.0,Oakland,Oakland,0.0,0,2,22,-2,Portland,,0.0,0.0,25,3,True,True,False,1,0.514477766287,0.154872618218,0.462013295347,0.125644853735,0.260780287474,0.272246696035,0.278697001034,0.220797720798,0.727753303965,0.739219712526,3.0,2.0,101.0,-111.0,205.5,207.5,104.0,-115.0,-135.0,-119.0,122.0,108.0
243,243,8.29166666667,20.9166666667,23.125,5.625,38.0,81.7083333333,15.0,20.4166666667,9.91666666667,29.75,23.4166666667,99.2916666667,8.91666666667,14.7083333333,39.6666666667,1,44.25,7.125,19.2083333333,22.4166666667,4.04166666667,36.2916666667,80.7083333333,21.0,28.5833333333,100.708333333,12.5,31.75,7.58333333333,17.875,15.3333333333,Golden State,2/12/2012_Golden State_Houston,2012-02-12,3.0,Oakland,0.0,0,0,Denver,,1.0,-1.0,24,False,False,False,0,0.515808261091,0.139547754586,0.493804852865,0.141167083519,0.238,0.295857988166,0.183579806221,0.260196179659,0.704142011834,0.762,7.0,20.2857142857,21.25,5.07142857143,38.2142857143,84.6785714286,14.7142857143,18.7142857143,12.0714285714,31.8571428571,20.2857142857,98.1428571429,7.67857142857,14.5357142857,43.9285714286,0,40.8214285714,5.53571428571,17.75,19.6428571429,5.03571428571,37.5714285714,83.2142857143,15.6428571429,20.9642857143,96.3214285714,10.8214285714,30.0,7.5,17.3214285714,14.4642857143,194.464285714,0,Houston,2012-02-12,3.0,Oakland,Oakland,0.0,0,2,20,-2,Phoenix,,1.0,-1.0,28,-9,False,False,False,1,0.492619148039,0.135280665833,0.484763948498,0.135303078897,0.286926994907,0.253556485356,0.173766343315,0.187982832618,0.746443514644,0.713073005093,-2.5,-1.5,100.0,-110.0,205.0,203.5,-110.0,100.0,109.0,109.0,-120.0,-120.0
244,244,8.24,20.8,22.88,5.56,38.04,81.88,15.08,20.44,10.12,29.72,23.0,99.4,8.84,14.52,39.84,1,44.16,7.04,19.44,22.68,4.08,36.36,80.76,20.76,28.2,100.52,12.44,31.72,7.48,17.92,15.28,Golden State,2/13/2012_Golden State_Phoenix,2012-02-13,2.0,Oakland,0.0,0,0,Oakland,0.0,0.0,0.0,25,True,False,False,0,0.514899853444,0.137769276313,0.493808816246,0.14089701977,0.241873804971,0.295066413662,0.184171958964,0.25705794948,0.704933586338,0.758126195029,6.82142857143,19.8214285714,21.8928571429,5.21428571429,36.2142857143,80.8214285714,14.2142857143,18.4285714286,9.96428571429,31.0357142857,18.5714285714,93.4642857143,6.71428571429,13.8928571429,41.0,0,44.2142857143,6.57142857143,17.9642857143,22.1071428571,3.96428571429,36.75,82.4285714286,16.2142857143,21.2142857143,96.2857142857,12.2857142857,31.9285714286,7.92857142857,19.0714285714,13.6071428571,189.75,0,Phoenix,2012-02-13,1.0,Oakland,Oakland,0.0,0,1,19,-1,Sacramento,,0.0,0.0,28,-6,False,False,False,1,0.490278391516,0.135114482605,0.485701906412,0.129136783308,0.237851662404,0.283594394064,0.175872735307,0.196707105719,0.716405605936,0.762148337596,-4.0,-3.0,-101.0,-109.0,202.0,205.0,-115.0,104.0,138.0,134.0,-153.0,-148.0
245,245,8.19230769231,20.7307692308,22.9230769231,5.61538461538,37.9615384615,81.6538461538,14.9615384615,20.2692307692,10.0769230769,29.7307692308,22.7692307692,99.0769230769,8.80769230769,14.4615384615,39.8076923077,0,44.0384615385,7.15384615385,19.5384615385,22.6923076923,4.11538461538,36.2692307692,80.8846153846,20.5384615385,27.7692307692,100.230769231,12.4615384615,31.5769230769,7.46153846154,17.8846153846,15.2307692308,Golden State,2/15/2012_Golden State_Portland,2012-02-15,1.0,Oakland,0.0,0,0,Oakland,0.0,0.0,0.0,26,False,False,False,0,0.515073009892,0.137684555894,0.492629576795,0.140591050457,0.241920590951,0.295350957156,0.183231276496,0.25392296719,0.704649042844,0.758079409049,6.16666666667,19.5,21.9333333333,5.2,37.0666666667,83.5,18.0333333333,22.8666666667,11.1666666667,30.8333333333,20.3333333333,98.3333333333,9.13333333333,14.0333333333,42.0,1,42.5666666667,5.53333333333,17.6666666667,19.6,5.03333333333,35.3333333333,79.6333333333,17.5666666667,23.7,93.7666666667,10.6,31.9666666667,7.53333333333,21.6,16.0333333333,192.1,0,Portland,2012-02-15,2.0,Oakland,Oakland,0.0,0,0,19,0,Portland,,0.0,0.0,30,2,True,True,False,1,0.480838323353,0.130427778329,0.478442863123,0.151122896533,0.258887171561,0.255832662912,0.215968063872,0.220594390959,0.744167337088,0.741112828439,-2.5,-5.0,-101.0,-109.0,197.5,197.0,102.0,-113.0,199.0,188.0,-222.0,-210.0
246,246,8.14814814815,20.8148148148,22.7407407407,5.7037037037,37.7037037037,81.9259259259,15.0740740741,20.2962962963,10.5185185185,29.4074074074,22.8148148148,98.6296296296,8.77777777778,14.5925925926,39.9259259259,0,44.037037037,7.25925925926,19.7037037037,22.7407407407,4.14814814815,36.3703703704,80.6296296296,20.5925925926,27.7407407407,100.592592593,12.2962962963,31.7407407407,7.59259259259,17.8888888889,15.3703703704,Golden State,2/17/2012_Oklahoma City_Golden State,2012-02-17,2.0,Oakland,,0,2,Oakland,,0.0,2.0,27,False,False,False,0,0.509945750452,0.13838545618,0.496095544327,0.142047399335,0.248904469763,0.294849023091,0.183996383363,0.255397335783,0.705150976909,0.751095530237,6.63333333333,19.0,18.2666666667,7.7,36.7,77.3,21.5333333333,27.1333333333,10.3,33.1666666667,20.8666666667,101.566666667,7.73333333333,16.7,43.4666666667,1,41.1,5.86666666667,18.2,20.0666666667,4.83333333333,35.9,85.0333333333,18.0666666667,23.1,95.7333333333,12.8,28.3,8.43333333333,20.6666666667,13.6666666667,197.3,1,Oklahoma City,2012-02-17,2.0,Oklahoma City,Oklahoma City,0.0,2,2,21,0,Houston,,2.0,0.0,30,23,False,False,False,1,0.517680034498,0.157638381957,0.456683653469,0.125538898687,0.266839378238,0.278462654097,0.278568348426,0.212465699726,0.721537345903,0.733160621762,-10.5,-9.5,-103.0,-107.0,210.0,208.0,-109.0,-101.0,498.0,423.0,-600.0,-500.0
247,247,8.28571428571,21.0,22.5714285714,5.60714285714,37.6071428571,81.9285714286,15.2857142857,20.5357142857,10.5357142857,29.0714285714,23.0357142857,98.7857142857,8.78571428571,14.5357142857,39.6071428571,0,44.0714285714,7.14285714286,19.3571428571,22.5,4.17857142857,36.3928571429,80.3571428571,20.7857142857,28.1071428571,100.714285714,12.2857142857,31.7857142857,7.64285714286,17.9642857143,15.5,Golden State,2/18/2012_Memphis_Golden State,2012-02-18,1.0,Oakland,,0,2,Oklahoma City,,2.0,0.0,28,True,True,True,0,0.509590235397,0.137779282329,0.497333333333,0.14322108848,0.248945147679,0.297063903282,0.186573670445,0.258666666667,0.702936096718,0.751054852321,3.625,11.21875,18.6875,5.125,36.375,81.96875,17.21875,22.8125,12.4375,29.8125,19.53125,93.59375,10.15625,14.78125,42.25,1,41.28125,6.78125,18.9375,19.1875,5.71875,34.15625,77.6875,17.4375,23.1875,92.53125,11.46875,29.8125,8.15625,19.96875,17.0625,186.125,1,Memphis,2012-02-18,1.0,Memphis,Memphis,0.0,2,2,22,0,Memphis,0.0,2.0,0.0,32,1,True,False,False,1,0.465878764773,0.138417417769,0.483306516492,0.162573545175,0.294378698225,0.27781983346,0.210064811285,0.22445695897,0.72218016654,0.705621301775,-5.5,-6.0,-110.0,100.0,196.5,196.5,-110.0,100.0,214.0,205.0,-240.0,-230.0
248,248,8.33333333333,21.0333333333,22.4333333333,5.56666666667,37.6666666667,82.0333333333,15.5333333333,20.7,10.7,28.8666666667,22.7,99.2,8.6,14.1,39.5666666667,1,44.3666666667,7.16666666667,19.5666666667,22.2333333333,4.1,36.5,80.5666666667,20.5333333333,27.8,100.7,12.7,31.6666666667,7.5,17.9666666667,15.3666666667,Golden State,2/22/2012_Phoenix_Golden State,2012-02-22,2.0,Oakland,,0,1,Oakland,,0.0,1.0,30,False,False,False,0,0.509955302722,0.133977778059,0.497517583782,0.142066466151,0.252557041699,0.305533279872,0.18935392117,0.254861398428,0.694466720128,0.747442958301,6.82352941176,20.0588235294,22.2352941176,5.23529411765,36.4411764706,81.4705882353,14.9117647059,19.2941176471,10.1764705882,31.0882352941,18.8529411765,94.6176470588,7.26470588235,14.1176470588,41.2647058824,0,44.1176470588,6.47058823529,17.8529411765,21.8235294118,4.35294117647,37.0882352941,82.2058823529,16.4411764706,21.6470588235,97.0882352941,11.8235294118,32.2941176471,8.29411764706,19.1470588235,14.0882352941,191.705882353,1,Phoenix,2012-02-22,2.0,Phoenix,Phoenix,0.0,1,1,20,0,Phoenix,0.0,1.0,0.0,34,-2,False,False,False,1,0.48916967509,0.13564533267,0.490518783542,0.133135436818,0.239612188366,0.275531185744,0.183032490975,0.2,0.724468814256,0.760387811634,-3.0,-4.0,100.0,-110.0,204.0,205.5,106.0,-117.0,158.0,158.0,-175.0,-175.0
