,Unnamed: 0,3P_x,3PA_x,AST_x,BLK_x,FG_x,FGA_x,FT_x,FTA_x,ORB_x,DRB_x,PF_x,PTS_x,STL_x,TOV_x,TRB_x,Team_Win_x,opp_TRB_x,opp_3P_x,opp_3PA_x,opp_AST_x,opp_BLK_x,opp_FG_x,opp_FGA_x,opp_FT_x,opp_FTA_x,opp_PTS_x,opp_ORB_x,opp_DRB_x,opp_STL_x,opp_PF_x,opp_TOV_x,Team_x,Game_Id,Date_x,Days_Since_x,team_location_x,distance_From_Home_x,team_time_zone_x,time_zone_diff_x,last_loc_x,distance_From_Last_Game_x,last_time_zone_x,time_zone_change_x,game_number_x,played_yesterday_x,played_diff_loc_yesterday_x,back_to_back_road_games_x,first_x,eFG%_x,TOV%_x,opp_eFG%_x,opp_TOV%_x,ORB%_x,opp_ORB%_x,FT_factor_x,opp_FT_factor_x,DRB%_x,opp_DRB%_x,3P_y,3PA_y,AST_y,BLK_y,FG_y,FGA_y,FT_y,FTA_y,ORB_y,DRB_y,PF_y,PTS_y,STL_y,TOV_y,TRB_y,Team_Win_y,opp_TRB_y,opp_3P_y,opp_3PA_y,opp_AST_y,opp_BLK_y,opp_FG_y,opp_FGA_y,opp_FT_y,opp_FTA_y,opp_PTS_y,opp_ORB_y,opp_DRB_y,opp_STL_y,opp_PF_y,opp_TOV_y,total_PTS,is_Home_y,Team_y,Date_y,Days_Since_y,game_Location,team_location_y,distance_From_Home_y,game_time_zone,team_time_zone_y,game_hour (et),time_zone_diff_y,last_loc_y,distance_From_Last_Game_y,last_time_zone_y,time_zone_change_y,game_number_y,result,played_yesterday_y,played_diff_loc_yesterday_y,back_to_back_road_games_y,first_y,eFG%_y,TOV%_y,opp_eFG%_y,opp_TOV%_y,ORB%_y,opp_ORB%_y,FT_factor_y,opp_FT_factor_y,DRB%_y,opp_DRB%_y,Home Opener,Home Closing Line,Visitor Juice,Home Juice,Opening Total,Closing Total,Over Juice,Under Juice,Visitor ML Open,Visitor ML,Home ML Open,Home ML
256,256,8.32727272727,22.5818181818,22.4363636364,5.32727272727,39.3090909091,84.5090909091,18.7090909091,23.0727272727,8.36363636364,32.9636363636,19.6181818182,105.654545455,8.49090909091,13.4909090909,41.3272727273,0,45.2363636364,10.2363636364,29.0545454545,22.8727272727,5.25454545455,38.3454545455,85.3454545455,19.2727272727,24.3454545455,106.2,11.0545454545,34.1818181818,8.18181818182,20.0363636364,14.7818181818,Indiana,2/13/2017_Indiana_San Antonio,2017-02-13,1.0,Indianapolis,0,3,0,Indianapolis,0.0,3.0,0.0,55,False,False,False,0,0.514414802065,0.124740264544,0.509267149553,0.1333626414,0.196581196581,0.251135894259,0.221385542169,0.225820195995,0.748864105741,0.803418803419,9.03636363636,22.3818181818,23.7818181818,5.76363636364,39.5090909091,83.1636363636,18.6545454545,23.0909090909,9.61818181818,34.0727272727,18.5090909091,106.709090909,7.98181818182,12.7818181818,43.6909090909,1,41.1818181818,8.38181818182,24.4545454545,21.2363636364,4.23636363636,36.8181818182,83.1454545455,16.6909090909,21.4909090909,98.7090909091,9.61818181818,31.5636363636,7.58181818182,20.0181818182,13.8,205.418181818,0,San Antonio,2017-02-13,2.0,Indianapolis,Indianapolis,0,3,2,20,1,New York,1143.0,3.0,0.0,55,4.0,True,True,False,1,0.529405334499,0.120463346928,0.493221080254,0.129697475086,0.233554083885,0.220141489804,0.22431132488,0.200743494424,0.779858510196,0.766445916115,2.5,5.0,-105.0,-105.0,207.0,208.5,-104.0,-106.0,-143.0,-203.0,129.0,182.0
257,257,8.39285714286,22.6071428571,22.5714285714,5.25,39.3214285714,84.5357142857,18.5892857143,22.9107142857,8.44642857143,32.9107142857,19.5714285714,105.625,8.375,13.4464285714,41.3571428571,0,45.1428571429,10.375,29.2321428571,22.875,5.19642857143,38.3571428571,85.2857142857,19.2321428571,24.25,106.321428571,11.0178571429,34.125,8.14285714286,20.0178571429,14.6607142857,Indiana,2/15/2017_Cleveland_Indiana,2017-02-15,1.0,Indianapolis,507,3,0,Indianapolis,507.0,3.0,0.0,56,False,False,False,0,0.514786649768,0.124431547776,0.510573701843,0.132536500003,0.198406040268,0.25081300813,0.21989860583,0.225502512563,0.74918699187,0.801593959732,13.1272727273,33.6363636364,22.3818181818,4.01818181818,39.7636363636,85.4727272727,18.6909090909,24.8,9.96363636364,34.0727272727,17.9818181818,111.345454545,7.27272727273,13.4545454545,44.0363636364,1,43.7818181818,10.2545454545,28.2909090909,24.3454545455,4.72727272727,40.2909090909,88.4909090909,15.1272727273,19.5090909091,105.963636364,11.0363636364,32.7454545455,7.52727272727,21.3636363636,12.9454545455,217.309090909,1,Cleveland,2017-02-15,2.0,Cleveland,Cleveland,0,3,3,18,0,Minneapolis,1209.0,2.0,1.0,55,9.0,True,True,False,1,0.5420123378,0.12249303114,0.513252516951,0.117664167956,0.233290762026,0.244659411528,0.21867687726,0.170947195398,0.755340588472,0.766709237974,-6.0,-6.5,-108.0,-102.0,218.0,219.0,-104.0,-106.0,216.0,222.0,-242.0,-250.0
258,258,8.31578947368,22.5263157895,22.5438596491,5.17543859649,39.3333333333,84.4736842105,18.5087719298,22.8245614035,8.38596491228,32.8596491228,19.4385964912,105.49122807,8.35087719298,13.3859649123,41.2456140351,0,45.0350877193,10.4561403509,29.2280701754,22.8771929825,5.15789473684,38.4385964912,85.2456140351,19.0701754386,24.0877192982,106.403508772,10.9649122807,34.0701754386,8.08771929825,20.0,14.5789473684,Indiana,2/16/2017_Indiana_Washington,2017-02-16,3.0,Indianapolis,0,3,0,Cleveland,507.0,3.0,0.0,57,True,True,False,0,0.514849428868,0.124056165087,0.512245317967,0.132027988027,0.197520661157,0.250200160128,0.219106957425,0.223708582013,0.749799839872,0.802479338843,9.0,23.9272727273,23.6363636364,4.21818181818,41.2909090909,86.4909090909,16.4909090909,21.0727272727,10.2181818182,32.9090909091,21.2363636364,108.072727273,8.43636363636,13.5636363636,43.1272727273,1,42.7272727273,9.67272727273,27.4,22.7272727273,4.21818181818,38.8363636364,84.9454545455,17.9272727273,23.9818181818,105.272727273,10.7454545455,31.9818181818,7.45454545455,19.5090909091,14.9636363636,213.345454545,0,Washington,2017-02-16,1.0,Indianapolis,Washington DC,928,3,3,19,0,Washington DC,928.0,3.0,0.0,55,13.0,False,False,False,1,0.529430313223,0.124065352173,0.514126712329,0.13546522346,0.24213700991,0.246147438567,0.190666386378,0.211044520548,0.753852561433,0.75786299009,1.5,2.5,-109.0,-101.0,216.5,215.5,-103.0,-107.0,-121.0,-140.0,110.0,127.0
259,259,8.36206896552,22.5862068966,22.5517241379,5.20689655172,39.3448275862,84.3620689655,18.3793103448,22.6206896552,8.37931034483,33.0172413793,19.4310344828,105.431034483,8.34482758621,13.4310344828,41.3965517241,1,44.9310344828,10.4310344828,29.1896551724,22.8275862069,5.15517241379,38.3793103448,85.224137931,18.9655172414,24.0689655172,106.155172414,10.9827586207,33.9482758621,8.13793103448,19.9137931034,14.5172413793,Indiana,2/24/2017_Indiana_Memphis,2017-02-24,9.0,Indianapolis,0,3,0,Indianapolis,0.0,3.0,0.0,58,False,False,False,0,0.515941140405,0.124654360182,0.511531458628,0.131578124902,0.197963340122,0.24960815047,0.217862252197,0.222536920898,0.75039184953,0.802036659878,9.15254237288,25.9830508475,20.813559322,4.5593220339,36.2033898305,83.9152542373,19.1186440678,24.3559322034,10.9322033898,32.406779661,23.3898305085,100.677966102,8.38983050847,12.5254237288,43.3389830508,0,42.3898305085,9.61016949153,27.8813559322,19.7966101695,5.15254237288,34.4745762712,78.8474576271,21.0169491525,28.1186440678,99.5762711864,9.15254237288,33.2372881356,6.96610169492,21.3220338983,14.0847457627,200.254237288,0,Memphis,2017-02-24,8.0,Indianapolis,Indianapolis,0,3,2,15,1,Memphis,747.0,2.0,1.0,59,-10.0,False,False,False,1,0.485962431832,0.116888211215,0.498172828891,0.133752671834,0.247505755948,0.220228384992,0.227832761058,0.266552020636,0.779771615008,0.752494244052,1.0,1.0,-100.0,-110.0,207.0,204.0,-105.0,-105.0,-110.0,-103.0,-100.0,-107.0
260,260,8.28813559322,22.406779661,22.5254237288,5.18644067797,39.2542372881,84.3728813559,18.4576271186,22.6779661017,8.45762711864,32.9661016949,19.5084745763,105.254237288,8.33898305085,13.4576271186,41.4237288136,0,44.8983050847,10.4745762712,29.2203389831,22.8305084746,5.15254237288,38.3728813559,85.1016949153,19.0508474576,24.186440678,106.271186441,10.9830508475,33.9152542373,8.15254237288,19.8983050847,14.5423728814,Indiana,2/25/2017_Miami_Indiana,2017-02-25,1.0,Indianapolis,1924,3,0,Indianapolis,1924.0,3.0,0.0,59,True,True,False,0,0.514363198072,0.124828635752,0.512447719578,0.131860430806,0.1996,0.249903586579,0.218762555243,0.223859788887,0.750096413421,0.8004,9.42372881356,26.186440678,21.3389830508,5.52542372881,38.6949152542,85.6101694915,14.9661016949,21.4915254237,10.406779661,33.5423728814,20.7796610169,101.779661017,6.94915254237,12.7457627119,43.9491525424,1,44.1016949153,8.01694915254,23.186440678,20.3050847458,4.98305084746,37.8813559322,84.7457627119,18.3559322034,23.7118644068,102.13559322,10.2711864407,33.8305084746,6.98305084746,18.813559322,12.7118644068,203.915254237,1,Miami,2017-02-25,1.0,Miami,Miami,0,3,3,22,0,Atlanta,1066.0,3.0,0.0,59,18.0,True,True,False,1,0.507028311225,0.118221892431,0.4943,0.117821527093,0.235249042146,0.234429400387,0.174816867947,0.2166,0.765570599613,0.764750957854,-3.5,-4.5,-103.0,-107.0,209.5,209.0,-109.0,-101.0,162.0,165.0,-180.0,-183.0
261,261,8.36666666667,22.5333333333,22.6333333333,5.18333333333,39.2833333333,84.4833333333,18.5166666667,22.7166666667,8.53333333333,33.1166666667,19.6166666667,105.45,8.31666666667,13.4833333333,41.65,1,44.8,10.4666666667,29.4833333333,22.8166666667,5.15,38.2666666667,85.15,19.3,24.4833333333,106.3,11.0,33.8,8.15,19.9333333333,14.4666666667,Indiana,2/27/2017_Houston_Indiana,2017-02-27,2.0,Indianapolis,1633,3,-1,Miami,1913.0,3.0,-1.0,60,False,False,False,0,0.514499901361,0.124889621657,0.510863182619,0.131051309305,0.20157480315,0.249338874197,0.219175379759,0.226658837346,0.750661125803,0.79842519685,14.6229508197,40.3606557377,25.5409836066,4.52459016393,40.3442622951,87.0,19.7213114754,25.8032786885,10.737704918,33.0655737705,20.2295081967,115.032786885,8.4262295082,14.6557377049,43.8032786885,0,43.6393442623,9.83606557377,28.1147540984,23.393442623,5.0,40.4426229508,87.6885245902,17.6393442623,22.7049180328,108.360655738,10.5573770492,33.0819672131,8.62295081967,20.4098360656,14.7213114754,223.393442623,1,Houston,2017-02-27,2.0,Houston,Houston,0,2,2,22,0,Houston,0.0,2.0,0.0,61,-9.0,False,False,False,1,0.547767100057,0.129686257899,0.517292951954,0.130972522023,0.245043022821,0.242014280346,0.226681741097,0.201159095158,0.757985719654,0.754956977179,-10.0,-9.5,102.0,-113.0,229.0,230.0,-110.0,-100.0,442.0,431.0,-525.0,-510.0
262,262,8.34426229508,22.5409836066,22.6229508197,5.11475409836,39.2459016393,84.4262295082,18.5081967213,22.7540983607,8.60655737705,33.0327868852,19.7213114754,105.344262295,8.39344262295,13.5409836066,41.6393442623,0,44.6557377049,10.4426229508,29.4754098361,22.7704918033,5.18032786885,38.2131147541,84.9672131148,19.3278688525,24.4754098361,106.196721311,10.9180327869,33.737704918,8.14754098361,19.9508196721,14.5245901639,Indiana,3/1/2017_San Antonio_Indiana,2017-03-01,3.0,Indianapolis,1889,3,-1,Houston,318.0,2.0,0.0,61,False,False,False,0,0.51427184466,0.125403842884,0.511190430253,0.131729190951,0.20325203252,0.248414770608,0.219223300971,0.227474435655,0.751585229392,0.79674796748,9.03389830508,22.6779661017,23.9491525424,5.83050847458,39.5593220339,83.2711864407,18.6271186441,22.9830508475,9.72881355932,34.1016949153,18.4915254237,106.779661017,8.13559322034,12.8474576271,43.8305084746,1,41.0,8.23728813559,24.2542372881,21.0,4.1186440678,36.7288135593,82.9830508475,16.6440677966,21.4915254237,98.3389830508,9.62711864407,31.3728813559,7.66101694915,20.1694915254,13.9491525424,205.118644068,1,San Antonio,2017-03-01,2.0,San Antonio,San Antonio,0,2,2,20,0,Los Angeles,2177.0,0.0,2.0,59,1.0,False,False,False,1,0.529309993894,0.120938662718,0.492238562092,0.131115260351,0.236701030928,0.22015503876,0.223692245064,0.200571895425,0.77984496124,0.763298969072,-10.5,-10.0,-102.0,-108.0,210.0,206.5,-105.0,-105.0,442.0,465.0,-525.0,-555.0
263,263,8.45161290323,22.7096774194,22.6451612903,5.09677419355,39.1774193548,84.3225806452,18.4032258065,22.7258064516,8.61290322581,33.064516129,19.7580645161,105.209677419,8.35483870968,13.564516129,41.6774193548,1,44.6451612903,10.4193548387,29.435483871,22.7419354839,5.11290322581,38.1451612903,84.8387096774,19.3225806452,24.5806451613,106.032258065,10.9193548387,33.7258064516,8.20967741935,19.935483871,14.5161290323,Indiana,3/5/2017_Atlanta_Indiana,2017-03-05,2.0,Indianapolis,858,3,0,San Antonio,1590.0,2.0,1.0,62,False,False,False,0,0.514728385616,0.12572956035,0.51102661597,0.131760792673,0.203428571429,0.248258159149,0.218247895945,0.227756653992,0.751741840851,0.796571428571,8.83870967742,25.9193548387,23.7419354839,4.90322580645,38.5483870968,84.6129032258,17.7419354839,24.5,10.0967741935,34.0,17.8387096774,103.677419355,8.35483870968,14.8387096774,44.0967741935,0,43.8870967742,11.064516129,30.2096774194,22.8709677419,5.12903225806,39.0322580645,87.2258064516,15.3225806452,20.0,104.451612903,10.6612903226,33.2258064516,8.98387096774,21.4516129032,14.8709677419,208.129032258,1,Atlanta,2017-03-05,4.0,Atlanta,Atlanta,0,3,3,20,0,Atlanta,0.0,3.0,0.0,62,-1.0,False,False,False,1,0.50781547846,0.134613921421,0.510909763314,0.134097387864,0.233060312733,0.238714337306,0.209683568433,0.175665680473,0.761285662694,0.766939687267,-3.0,-3.0,-104.0,-106.0,208.0,209.0,-100.0,-110.0,133.0,137.0,-147.0,-152.0
264,264,8.50793650794,22.8253968254,22.746031746,5.09523809524,39.1428571429,84.2698412698,18.1428571429,22.4126984127,8.57142857143,33.0952380952,19.7142857143,104.936507937,8.26984126984,13.5873015873,41.6666666667,0,44.7301587302,10.4285714286,29.4603174603,22.7142857143,5.06349206349,38.0952380952,84.8571428571,19.3174603175,24.5238095238,105.936507937,10.9523809524,33.7777777778,8.2380952381,19.746031746,14.4444444444,Indiana,3/6/2017_Charlotte_Indiana,2017-03-06,2.0,Indianapolis,925,3,0,Atlanta,394.0,3.0,0.0,63,True,True,True,0,0.514974571482,0.126136852591,0.510381593715,0.131203321895,0.2023988006,0.248648648649,0.215294782445,0.227646838758,0.751351351351,0.7976011994,10.1904761905,28.6349206349,23.1111111111,4.88888888889,37.4761904762,85.6825396825,19.6507936508,24.2063492063,9.01587301587,35.8253968254,17.0,104.793650794,6.69841269841,11.619047619,44.8412698413,1,44.8095238095,11.1904761905,31.1587301587,23.8888888889,5.80952380952,39.3492063492,87.5555555556,14.4444444444,18.6031746032,104.333333333,9.07936507937,35.7301587302,6.93650793651,20.1746031746,12.3174603175,209.126984127,1,Charlotte,2017-03-06,1.0,Charlotte,Charlotte,0,3,3,20,0,Denver,2515.0,1.0,2.0,63,12.0,False,False,False,1,0.496850685439,0.107631230701,0.513324873096,0.113988906647,0.201489890032,0.202191587133,0.229344201556,0.164974619289,0.797808412867,0.798510109968,-3.0,-4.5,-107.0,-103.0,209.5,204.5,-110.0,100.0,147.0,166.0,-163.0,-185.0
265,265,8.546875,22.828125,22.8125,5.046875,39.21875,84.328125,18.109375,22.359375,8.578125,33.15625,19.6875,105.09375,8.1875,13.453125,41.734375,1,44.734375,10.375,29.40625,22.671875,5.046875,38.109375,84.921875,19.21875,24.484375,105.8125,10.953125,33.78125,8.171875,19.71875,14.375,Indiana,3/8/2017_Indiana_Detroit,2017-03-08,2.0,Indianapolis,0,3,0,Charlotte,925.0,3.0,0.0,64,False,False,False,0,0.515749490458,0.125006533443,0.509843606256,0.130598709912,0.20250829952,0.248317392844,0.214748934593,0.226310947562,0.751682607156,0.79749170048,7.734375,23.203125,21.203125,3.84375,40.0625,88.109375,14.203125,19.609375,10.578125,34.328125,17.984375,102.0625,7.1875,11.5,44.90625,0,42.625,8.9375,24.828125,23.0625,4.15625,38.15625,83.0625,17.03125,21.5625,102.28125,8.109375,34.515625,6.8125,17.59375,12.28125,204.34375,0,Detroit,2017-03-08,2.0,Indianapolis,Indianapolis,0,3,3,22,0,Detroit,461.0,3.0,0.0,64,-17.0,False,False,False,1,0.498581308743,0.106247834623,0.513167795335,0.117152566625,0.234580734581,0.191089837997,0.161198794112,0.2050413845,0.808910162003,0.765419265419,-3.5,-4.0,-106.0,-104.0,205.0,208.0,-108.0,-102.0,141.0,153.0,-156.0,-170.0
266,266,8.44615384615,22.7538461538,22.6923076923,5.01538461538,39.1230769231,84.1846153846,18.0923076923,22.3538461538,8.56923076923,33.0769230769,19.7538461538,104.784615385,8.27692307692,13.5230769231,41.6461538462,0,44.5692307692,10.3230769231,29.2153846154,22.5846153846,5.06153846154,38.0307692308,84.6,19.3230769231,24.5692307692,105.707692308,10.8615384615,33.7076923077,8.24615384615,19.7384615385,14.4615384615,Indiana,3/10/2017_Milwaukee_Indiana,2017-03-10,2.0,Indianapolis,449,3,-1,Indianapolis,449.0,3.0,-1.0,65,False,False,False,0,0.514894005848,0.12574531638,0.510547372249,0.131621691255,0.20269286754,0.247198879552,0.214912280702,0.228405164575,0.752801120448,0.79730713246,8.546875,23.09375,24.578125,5.421875,39.328125,82.375,17.921875,23.359375,9.03125,31.75,20.359375,105.125,8.359375,13.46875,40.78125,1,42.34375,10.234375,28.671875,24.0,4.90625,37.953125,83.15625,18.3125,23.609375,104.453125,10.4375,31.90625,7.34375,19.796875,14.3125,209.578125,1,Milwaukee,2017-03-10,2.0,Milwaukee,Milwaukee,0,2,2,18,0,Milwaukee,0.0,2.0,0.0,64,14.0,False,False,False,1,0.529305766313,0.126917753762,0.517944381811,0.132699005047,0.220610687023,0.247407407407,0.217564491654,0.220217963172,0.752592592593,0.779389312977,-2.5,-2.5,-104.0,-106.0,209.5,203.5,-107.0,-103.0,129.0,125.0,-143.0,-138.0
267,267,8.39393939394,22.6363636364,22.5303030303,5.0,39.0606060606,84.1515151515,18.2272727273,22.5,8.60606060606,33.1060606061,19.6818181818,104.742424242,8.18181818182,13.4545454545,41.7121212121,1,44.7121212121,10.303030303,29.2575757576,22.5151515152,5.04545454545,38.0454545455,84.7424242424,19.196969697,24.4393939394,105.590909091,10.9848484848,33.7272727273,8.18181818182,19.7727272727,14.3636363636,Indiana,3/12/2017_Indiana_Miami,2017-03-12,1.0,Indianapolis,0,3,0,Milwaukee,449.0,2.0,1.0,66,False,False,False,0,0.514043932301,0.12515150661,0.509744323261,0.130745636295,0.203292770222,0.249140893471,0.216600648181,0.226533166458,0.750859106529,0.796707229778,9.80597014925,26.8507462687,21.3134328358,5.64179104478,38.8059701493,85.7462686567,14.8805970149,21.2835820896,10.5373134328,33.447761194,20.5223880597,102.298507463,7.01492537313,12.4776119403,43.9850746269,0,44.0149253731,7.86567164179,22.7611940299,19.8059701493,4.92537313433,37.6865671642,84.3582089552,18.4328358209,23.7014925373,101.671641791,10.2537313433,33.7611940299,6.76119402985,18.5223880597,12.776119403,203.970149254,0,Miami,2017-03-12,2.0,Indianapolis,Indianapolis,0,3,3,19,0,Miami,1924.0,3.0,0.0,67,-4.0,True,True,False,1,0.509747606614,0.115975162448,0.493365180467,0.118778029395,0.237870619946,0.234631147541,0.173542210618,0.218506723284,0.765368852459,0.762129380054,-4.0,-6.5,-108.0,-102.0,207.0,201.0,-103.0,-107.0,166.0,222.0,-185.0,-250.0
268,268,8.38805970149,22.7313432836,22.4328358209,4.97014925373,38.9552238806,84.1940298507,18.0895522388,22.3880597015,8.68656716418,33.1940298507,19.5970149254,104.388059701,8.14925373134,13.4925373134,41.8805970149,0,44.8208955224,10.2835820896,29.2388059701,22.4925373134,5.02985074627,38.0,84.7164179104,19.0298507463,24.2686567164,105.313432836,10.9850746269,33.8358208955,8.17910447761,19.7014925373,14.3582089552,Indiana,3/14/2017_New York_Indiana,2017-03-14,2.0,Indianapolis,1143,3,0,Indianapolis,1143.0,3.0,0.0,67,False,False,False,0,0.512497784081,0.125468424705,0.509249471459,0.130823124959,0.204282204282,0.248648648649,0.214855522071,0.224630021142,0.751351351351,0.795717795718,9.05882352941,25.2794117647,21.7058823529,5.82352941176,39.7205882353,88.9411764706,16.7352941176,21.3970588235,12.0882352941,33.7794117647,20.5588235294,105.235294118,7.13235294118,13.4117647059,45.8676470588,1,45.1323529412,9.77941176471,28.1764705882,22.1470588235,4.61764705882,39.8235294118,88.1470588235,19.0,24.5294117647,108.426470588,11.7794117647,33.3529411765,7.60294117647,18.4411764706,12.2941176471,213.661764706,1,New York,2017-03-14,2.0,New York,New York,0,3,3,20,0,Brooklyn,8.0,3.0,0.0,68,6.0,False,False,False,1,0.49751984127,0.119996842188,0.507257257257,0.110524701478,0.266019417476,0.258553905746,0.188161375661,0.215548882216,0.741446094254,0.733980582524,3.5,3.0,-103.0,-107.0,211.5,211.0,-104.0,-106.0,-155.0,-145.0,140.0,131.0
269,269,8.44117647059,22.8088235294,22.4852941176,4.98529411765,38.9558823529,84.0294117647,17.9411764706,22.1911764706,8.60294117647,33.2794117647,19.5294117647,104.294117647,8.14705882353,13.5,41.8823529412,1,44.6029411765,10.1764705882,29.1470588235,22.3823529412,5.01470588235,37.9117647059,84.6470588235,18.8970588235,24.1029411765,104.897058824,10.8676470588,33.7352941176,8.19117647059,19.6029411765,14.2941176471,Indiana,3/15/2017_Indiana_Charlotte,2017-03-15,2.0,Indianapolis,0,3,0,New York,1143.0,3.0,0.0,68,True,True,False,0,0.513825691285,0.12582305824,0.507991660876,0.130484511005,0.203195554012,0.24616922052,0.213510675534,0.223245309243,0.75383077948,0.796804445988,10.0294117647,28.5882352941,23.1764705882,4.83823529412,37.7352941176,85.7647058824,19.3823529412,23.7941176471,8.89705882353,35.6764705882,16.9117647059,104.882352941,6.66176470588,11.4117647059,44.5735294118,0,44.6911764706,11.2794117647,31.3676470588,24.0294117647,5.73529411765,39.3676470588,87.3676470588,14.3970588235,18.6029411765,104.411764706,9.07352941176,35.6176470588,6.86764705882,20.0588235294,12.2352941176,209.294117647,0,Charlotte,2017-03-15,1.0,Indianapolis,Indianapolis,0,3,3,22,0,Charlotte,925.0,3.0,0.0,68,-21.0,False,False,False,1,0.498456790123,0.106012087564,0.515148964821,0.113512333552,0.199867855963,0.202760433782,0.225994513032,0.164787072883,0.797239566218,0.800132144037,-2.5,-3.0,102.0,-113.0,203.0,203.5,-106.0,-104.0,127.0,142.0,-140.0,-157.0
270,270,8.40579710145,22.8115942029,22.4782608696,4.94202898551,38.8695652174,83.9710144928,17.9565217391,22.2463768116,8.60869565217,33.1449275362,19.5797101449,104.101449275,8.13043478261,13.4927536232,41.7536231884,0,44.6956521739,10.2028985507,29.115942029,22.4202898551,5.04347826087,38.0144927536,84.7391304348,18.8260869565,23.9855072464,105.057971014,10.9130434783,33.7826086957,8.17391304348,19.6086956522,14.3188405797,Indiana,3/19/2017_Toronto_Indiana,2017-03-19,2.0,Indianapolis,831,3,0,Indianapolis,831.0,3.0,0.0,69,False,False,False,0,0.512944425268,0.125804010594,0.508807935694,0.130632536492,0.203076923077,0.247697368421,0.213841905419,0.22216521293,0.752302631579,0.796923076923,8.84285714286,24.3857142857,18.2571428571,4.97142857143,39.0,84.5571428571,20.0857142857,25.0,10.6,32.4857142857,20.9,106.928571429,8.32857142857,11.5428571429,43.0857142857,1,42.4857142857,9.7,27.2,21.9142857143,4.74285714286,37.3428571429,82.7857142857,18.7,23.9857142857,103.085714286,10.0571428571,32.4285714286,6.5,20.4285714286,14.0714285714,210.014285714,1,Toronto,2017-03-19,4.0,Toronto,Toronto,0,3,3,20,0,Detroit,372.0,3.0,0.0,70,25.0,False,False,False,1,0.513515796587,0.107776443911,0.50966350302,0.131005644548,0.246347941567,0.236400268637,0.237540125021,0.225884383089,0.763599731363,0.753652058433,-3.5,-2.5,-101.0,-109.0,200.0,197.0,-110.0,-100.0,144.0,132.0,-160.0,-146.0
271,271,8.42857142857,22.7714285714,22.4571428571,5.0,38.8571428571,84.0142857143,18.0,22.2571428571,8.62857142857,33.1428571429,19.5714285714,104.142857143,8.14285714286,13.4,41.7714285714,1,44.7571428571,10.1428571429,29.0571428571,22.3857142857,5.12857142857,38.0428571429,84.7857142857,18.7571428571,23.9285714286,104.985714286,10.9428571429,33.8142857143,8.12857142857,19.5714285714,14.2571428571,Indiana,3/20/2017_Indiana_Utah,2017-03-20,2.0,Indianapolis,0,3,0,Toronto,831.0,3.0,0.0,70,True,True,False,0,0.51266791362,0.124991338553,0.50850884583,0.130117340287,0.203298552676,0.248217757615,0.214249277334,0.221229991575,0.751782242385,0.796701447324,9.47887323944,25.9014084507,19.661971831,4.85915492958,36.6338028169,79.1126760563,17.5211267606,23.1971830986,9.28169014085,33.985915493,18.985915493,100.267605634,6.71830985915,13.1408450704,43.2676056338,0,40.2957746479,8.23943661972,22.985915493,17.9295774648,3.81690140845,36.1830985915,81.985915493,15.8732394366,20.9014084507,96.4788732394,9.04225352113,31.2535211268,7.25352112676,20.323943662,11.5915492958,196.746478873,0,Utah,2017-03-20,1.0,Indianapolis,Salt Lake City,2481,3,1,19,2,Chicago,292.0,2.0,1.0,71,-7.0,False,False,False,1,0.522965996083,0.128253064052,0.491582202371,0.112786694733,0.228978457262,0.210147299509,0.221470535873,0.193609345473,0.789852700491,0.771021542738,2.0,2.5,-106.0,-104.0,192.5,193.5,-114.0,103.0,-140.0,-138.0,127.0,125.0
272,272,8.46478873239,22.8450704225,22.4225352113,5.01408450704,38.8450704225,84.0563380282,17.9295774648,22.2112676056,8.76056338028,33.0563380282,19.5633802817,104.084507042,8.21126760563,13.3943661972,41.8169014085,0,44.7323943662,10.1549295775,29.0281690141,22.4507042254,5.08450704225,38.1126760563,84.7746478873,18.661971831,23.7887323944,105.042253521,10.9295774648,33.8028169014,8.08450704225,19.5352112676,14.2816901408,Indiana,3/22/2017_Boston_Indiana,2017-03-22,2.0,Indianapolis,1507,3,0,Indianapolis,1507.0,3.0,0.0,71,False,False,False,0,0.512483243968,0.124919872637,0.50947001163,0.13039855147,0.205823957644,0.248479026577,0.213304289544,0.220136235255,0.751520973423,0.794176042356,11.9722222222,33.0555555556,24.8194444444,4.19444444444,38.5138888889,85.0416666667,18.4166666667,22.6805555556,9.11111111111,32.7361111111,20.3888888889,107.416666667,7.54166666667,12.6111111111,41.8472222222,1,44.5972222222,9.02777777778,27.0416666667,22.5416666667,5.19444444444,38.625,85.5833333333,18.5833333333,24.4722222222,104.861111111,10.8333333333,33.7638888889,7.52777777778,20.0,13.5694444444,212.277777778,1,Boston,2017-03-22,2.0,Boston,Boston,0,3,3,19,0,Boston,0.0,3.0,0.0,72,9.0,False,False,False,1,0.523272905439,0.117168547213,0.50405712431,0.123447742562,0.212504049239,0.248645202423,0.216560509554,0.217137293087,0.751354797577,0.787495950761,-8.0,-6.5,-107.0,-103.0,208.5,208.5,-102.0,-108.0,311.0,235.0,-357.0,-265.0
