3P_x,3PA_x,3p%_x,DRB%_x,Date_x,EFG%_x,FT_factor_x,Game_Id,ORB%_x,TOV%_x,Team_x,is_Home,line,opp_3P_x,opp_3PA_x,opp_3p%_x,opp_EFG%_x,opp_FT_factor_x,opp_TOV%_x,opp_ppg_x,ppg_x,win%_x,T3P_x,T3PA_x,T3p%_x,TDRB%_x,TEFG%_x,TFT_factor_x,TORB%_x,TTOV%_x,Team_y,Topp_3P_x,Topp_3PA_x,Topp_3p%_x,Topp_EFG%_x,Topp_FT_factor_x,Topp_TOV%_x,Topp_ppg_x,Tppg_x,Twin%_x,played_last_night_x,played_diff_loc_last_night_x,played_road_last_night_x,days_off_x,3P_y,3PA_y,3p%_y,DRB%_y,Date_y,EFG%_y,FT_factor_y,ORB%_y,TOV%_y,opp_3P_y,opp_3PA_y,opp_3p%_y,opp_EFG%_y,opp_FT_factor_y,opp_TOV%_y,opp_ppg_y,ppg_y,win%_y,T3P_y,T3PA_y,T3p%_y,TDRB%_y,TEFG%_y,TFT_factor_y,TORB%_y,TTOV%_y,Topp_3P_y,Topp_3PA_y,Topp_3p%_y,Topp_EFG%_y,Topp_FT_factor_y,Topp_TOV%_y,Topp_ppg_y,Tppg_y,Twin%_y,played_last_night_y,played_diff_loc_last_night_y,played_road_last_night_y,days_off_y
8.45,22.7,0.372246696035,0.764096662831,2015-12-05,0.4991359447,0.209677419355,12/5/2015_Houston_Sacramento,0.253914988814,0.139705164503,Sacramento,0,-7.0,9.7,28.25,0.343362831858,0.525611175786,0.214784633295,0.139845605701,108.75,104.85,0.35,8.66666666667,25.5,0.339869281046,0.771653543307,0.502868068834,0.240917782027,0.241509433962,0.127069133398,Sacramento,11.6666666667,30.8333333333,0.378378378378,0.544031311155,0.238747553816,0.13875994695,113.0,108.666666667,0.333333333333,,,,,8.45,22.7,0.372246696035,0.764096662831,2015-12-05,0.4991359447,0.209677419355,0.253914988814,0.139705164503,9.7,28.25,0.343362831858,0.525611175786,0.214784633295,0.139845605701,108.75,104.85,0.35,9.83333333333,26.5,0.37106918239,0.744939271255,0.503012048193,0.275100401606,0.269372693727,0.138141607526,8.0,24.3333333333,0.328767123288,0.537373737374,0.218181818182,0.152619207522,106.666666667,106.333333333,0.666666666667,,,,
7.45,22.1,0.337104072398,0.740659340659,2015-12-05,0.464850615114,0.21323960164,12/5/2015_Milwaukee_New York,0.259977194983,0.123344413194,New York,0,-15.0,6.4,21.45,0.298368298368,0.458704693999,0.244800950683,0.108973372326,97.8,97.55,0.5,6.33333333333,21.5,0.294573643411,0.740614334471,0.456692913386,0.198818897638,0.21568627451,0.128726520765,New York,6.0,19.6666666667,0.305084745763,0.446601941748,0.244660194175,0.0949464012251,97.6666666667,94.1666666667,0.333333333333,,,,,7.45,22.1,0.337104072398,0.740659340659,2015-12-05,0.464850615114,0.21323960164,0.259977194983,0.123344413194,6.4,21.45,0.298368298368,0.458704693999,0.244800950683,0.108973372326,97.8,97.55,0.5,7.0,22.5,0.311111111111,0.798418972332,0.4670781893,0.191358024691,0.192592592593,0.141945773525,9.5,24.0,0.395833333333,0.507352941176,0.247899159664,0.129324108568,100.166666667,91.1666666667,0.166666666667,,,,
7.6,22.75,0.334065934066,0.762514551804,2015-12-05,0.470971563981,0.203199052133,12/5/2015_Philadelphia_Denver,0.248344370861,0.134424223887,Denver,0,3.0,9.3,24.45,0.38036809816,0.511111111111,0.214414414414,0.13176821124,102.95,96.65,0.35,11.3333333333,31.8333333333,0.356020942408,0.760299625468,0.485596707819,0.187242798354,0.184782608696,0.157840440165,Philadelphia,6.5,21.1666666667,0.307086614173,0.459,0.246,0.160793312572,97.0,93.8333333333,0.166666666667,,,,,7.6,22.75,0.334065934066,0.762514551804,2015-12-05,0.470971563981,0.203199052133,0.248344370861,0.134424223887,9.3,24.45,0.38036809816,0.511111111111,0.214414414414,0.13176821124,102.95,96.65,0.35,7.66666666667,21.8333333333,0.351145038168,0.782771535581,0.453027139875,0.189979123173,0.209125475285,0.150614206872,7.16666666667,21.6666666667,0.330769230769,0.485685071575,0.235173824131,0.109756097561,98.3333333333,87.5,0.166666666667,,,,
13.35,30.8,0.433441558442,0.751592356688,2015-12-05,0.570226349391,0.19791062101,12/5/2015_Toronto_Golden State,0.265133171913,0.142340109073,Golden State,0,3.0,6.3,20.9,0.301435406699,0.458970005659,0.212790039615,0.12886572834,99.9,115.3,1.0,15.8333333333,32.5,0.487179487179,0.759450171821,0.6064453125,0.166015625,0.297520661157,0.149421432165,Golden State,7.0,22.8333333333,0.306569343066,0.455882352941,0.193014705882,0.112627986348,100.166666667,117.666666667,1.0,,,,,13.35,30.8,0.433441558442,0.751592356688,2015-12-05,0.570226349391,0.19791062101,0.265133171913,0.142340109073,6.3,20.9,0.301435406699,0.458970005659,0.212790039615,0.12886572834,99.9,115.3,1.0,8.66666666667,24.5,0.353741496599,0.773381294964,0.491769547325,0.211934156379,0.204819277108,0.116925297726,9.83333333333,27.5,0.357575757576,0.462226640159,0.188866799205,0.119047619048,93.3333333333,96.8333333333,0.666666666667,,,,
10.45,26.45,0.395085066163,0.777262180974,2015-12-06,0.510559360731,0.191780821918,12/6/2015_Memphis_Phoenix,0.241071428571,0.141978021978,Phoenix,0,-2.0,9.3,24.8,0.375,0.525754884547,0.203078744819,0.140286688051,105.95,106.25,0.4,10.8333333333,27.1666666667,0.398773006135,0.753191489362,0.528810408922,0.161710037175,0.211111111111,0.124711316397,Phoenix,11.6666666667,25.8333333333,0.451612903226,0.570858283433,0.229540918164,0.151011679553,114.5,109.333333333,0.166666666667,,,,,10.45,26.45,0.395085066163,0.777262180974,2015-12-06,0.510559360731,0.191780821918,0.241071428571,0.141978021978,9.3,24.8,0.375,0.525754884547,0.203078744819,0.140286688051,105.95,106.25,0.4,5.0,17.6666666667,0.283018867925,0.822314049587,0.468812877264,0.271629778672,0.212121212121,0.126218573628,11.0,31.3333333333,0.351063829787,0.505422993492,0.281995661605,0.153055801594,99.3333333333,100.166666667,0.666666666667,,,,
9.66666666667,26.6666666667,0.3625,0.757544224766,2015-12-07,0.504791431793,0.198985343856,12/7/2015_Milwaukee_Portland,0.252164502165,0.136791314837,Portland,0,-2.0,7.80952380952,23.5238095238,0.331983805668,0.480375898286,0.226091763405,0.104954998548,102.238095238,102.095238095,0.428571428571,11.0,28.5,0.385964912281,0.755244755245,0.502912621359,0.211650485437,0.28102189781,0.136836886465,Portland,8.16666666667,22.3333333333,0.365671641791,0.473938223938,0.249034749035,0.101021946725,103.333333333,104.5,0.5,,,,,9.66666666667,26.6666666667,0.3625,0.757544224766,2015-12-07,0.504791431793,0.198985343856,0.252164502165,0.136791314837,7.80952380952,23.5238095238,0.331983805668,0.480375898286,0.226091763405,0.104954998548,102.238095238,102.095238095,0.428571428571,5.16666666667,18.0,0.287037037037,0.808429118774,0.458932238193,0.180698151951,0.204460966543,0.144750795334,8.83333333333,24.3333333333,0.36301369863,0.478947368421,0.227368421053,0.140053050398,93.8333333333,89.1666666667,0.333333333333,,,,
9.3,28.3,0.328621908127,0.740610328638,2015-12-07,0.487485779295,0.193970420933,12/7/2015_New Orleans_Boston,0.260065288357,0.138203404798,Boston,0,18.0,7.2,21.45,0.335664335664,0.481617647059,0.237745098039,0.163603675589,98.0,102.75,0.55,7.5,22.6666666667,0.330882352941,0.768656716418,0.482931726908,0.271084337349,0.21897810219,0.132485781198,New Orleans,7.66666666667,22.1666666667,0.345864661654,0.499051233397,0.244781783681,0.102085070892,109.166666667,102.666666667,0.333333333333,,,,,9.3,28.3,0.328621908127,0.740610328638,2015-12-07,0.487485779295,0.193970420933,0.260065288357,0.138203404798,7.2,21.45,0.335664335664,0.481617647059,0.237745098039,0.163603675589,98.0,102.75,0.55,10.0,28.5,0.350877192982,0.743396226415,0.486692015209,0.186311787072,0.241992882562,0.129872283961,6.33333333333,20.8333333333,0.304,0.466666666667,0.214141414141,0.157284490002,94.6666666667,101.666666667,0.666666666667,,,,
8.47619047619,26.4285714286,0.320720720721,0.767656090072,2015-12-07,0.49598163031,0.229047072331,12/7/2015_New York_Dallas,0.195604395604,0.127184991876,Dallas,0,7.0,8.71428571429,27.1428571429,0.321052631579,0.484149054505,0.206896551724,0.127622880138,100.619047619,101.285714286,0.571428571429,6.66666666667,21.6666666667,0.307692307692,0.745644599303,0.476861167002,0.209255533199,0.190082644628,0.135748959778,New York,5.5,17.1666666667,0.320388349515,0.461759082218,0.217973231358,0.100050530571,99.5,96.3333333333,0.333333333333,,,,,8.47619047619,26.4285714286,0.320720720721,0.767656090072,2015-12-07,0.49598163031,0.229047072331,0.195604395604,0.127184991876,8.71428571429,27.1428571429,0.321052631579,0.484149054505,0.206896551724,0.127622880138,100.619047619,101.285714286,0.571428571429,9.16666666667,29.0,0.316091954023,0.765342960289,0.50202020202,0.208080808081,0.221789883268,0.135796045786,10.0,29.5,0.338983050847,0.494094488189,0.187007874016,0.12740917619,99.5,100.0,0.5,,,,
7.0,19.1428571429,0.365671641791,0.800821355236,2015-12-07,0.511687571266,0.165336374002,12/7/2015_Philadelphia_San Antonio,0.227324913892,0.131522121227,San Antonio,0,51.0,6.19047619048,19.4761904762,0.317848410758,0.455117209834,0.161806746712,0.135198954984,89.2857142857,99.2857142857,0.809523809524,12.1666666667,31.8333333333,0.38219895288,0.749090909091,0.505186721992,0.178423236515,0.172161172161,0.160242005186,Philadelphia,7.83333333333,24.3333333333,0.321917808219,0.4662027833,0.24055666004,0.158943616332,98.3333333333,95.5,0.166666666667,,,,,7.0,19.1428571429,0.365671641791,0.800821355236,2015-12-07,0.511687571266,0.165336374002,0.227324913892,0.131522121227,6.19047619048,19.4761904762,0.317848410758,0.455117209834,0.161806746712,0.135198954984,89.2857142857,99.2857142857,0.809523809524,6.83333333333,18.1666666667,0.376146788991,0.795774647887,0.505964214712,0.168986083499,0.240157480315,0.130548759175,6.0,20.1666666667,0.297520661157,0.441295546559,0.165991902834,0.138022210471,86.3333333333,99.0,0.833333333333,,,,
8.15,25.6,0.318359375,0.738648947951,2015-12-07,0.455535924617,0.225559481743,12/7/2015_Toronto_LA Lakers,0.218241042345,0.125950714938,LA Lakers,0,-9.0,9.0,26.15,0.344168260038,0.50259965338,0.216060080878,0.116111475079,105.7,96.5,0.15,9.33333333333,25.0,0.373333333333,0.780669144981,0.50501002004,0.190380761523,0.191235059761,0.103466858272,Toronto,11.3333333333,27.1666666667,0.41717791411,0.48406374502,0.211155378486,0.108089014483,98.6666666667,99.8333333333,0.5,,,,,8.15,25.6,0.318359375,0.738648947951,2015-12-07,0.455535924617,0.225559481743,0.218241042345,0.125950714938,9.0,26.15,0.344168260038,0.50259965338,0.216060080878,0.116111475079,105.7,96.5,0.15,8.66666666667,26.6666666667,0.325,0.742063492063,0.447368421053,0.187969924812,0.24406779661,0.115403830142,10.1666666667,26.6666666667,0.38125,0.52366255144,0.255144032922,0.154441453567,105.5,96.0,0.166666666667,,,,
